bathrooms,bedrooms,latitude,longitude,price,interest_level
1.0,0,40.8276,-73.9413,1295,2
1.0,2,40.7286,-73.9849,3195,2
1.0,1,40.6978,-73.9838,3175,1
1.0,1,40.7441,-73.9964,3375,1
1.0,0,40.7239,-73.9901,2446,2
1.0,2,40.6775,-73.9507,2300,1
1.0,0,40.7673,-73.968,2300,1
1.0,1,40.7866,-73.9731,3800,1
1.0,2,40.7622,-73.9495,3150,1
1.5,2,40.7448,-73.9784,4250,1
1.0,2,40.7993,-73.9689,3200,1
1.0,2,40.7059,-73.8928,1650,3
1.0,0,40.7074,-74.0076,3100,1
1.0,1,40.7696,-73.9567,2900,1
1.0,0,40.7297,-73.9999,2250,2
1.0,0,40.73,-73.9864,2775,2
1.0,0,40.7562,-73.9968,2500,3
1.0,2,40.7128,-74.0059,2700,2
1.0,1,40.7354,-74.0056,2689,1
2.5,4,40.7506,-73.9713,6900,1
1.0,2,40.7152,-73.9564,2400,1
2.0,2,40.737,-73.9803,4300,1
3.0,3,40.7382,-73.9918,13995,1
1.0,2,40.7506,-73.9979,3199,1
1.0,1,40.7768,-73.9457,2250,1
1.0,0,40.7461,-73.9757,2700,1
1.0,1,40.7327,-73.9933,4175,1
1.0,1,40.7194,-73.9964,2750,1
1.0,2,40.7254,-73.9873,4034,1
1.0,0,40.7334,-74.0047,3350,1
1.5,3,40.6923,-73.905,2700,1
1.0,1,40.7316,-73.9839,2850,1
1.0,0,40.7705,-73.9503,1775,1
1.0,4,40.7758,-73.9566,4695,1
1.0,0,40.7467,-73.9778,2500,1
1.0,1,40.7056,-74.0162,2550,2
1.0,2,40.7967,-73.9485,3000,1
1.0,1,40.7801,-73.9544,1700,2
1.0,2,40.7301,-73.9942,4300,3
1.0,0,40.7442,-73.8925,1750,1
1.0,1,40.8618,-73.9268,1400,1
1.0,1,40.7233,-73.9915,6445,1
1.0,1,40.7702,-73.964,2900,1
2.0,2,40.7522,-74.0042,8257,1
0.0,0,40.8021,-73.945,2024,1
1.0,2,40.7765,-73.9571,2950,1
1.0,3,40.7643,-73.9905,4495,2
2.0,3,40.7701,-73.955,5300,1
1.0,2,40.73,-73.9804,3695,1
2.0,3,40.7423,-73.9995,4950,1
1.0,2,40.7595,-73.9887,2895,1
1.0,0,40.7456,-73.9797,3150,1
2.0,2,40.7468,-73.9903,7460,1
2.0,3,40.7518,-73.9944,6023,1
1.0,2,40.8035,-73.9663,3200,1
1.0,0,40.887,-73.9088,1495,2
1.0,1,40.7279,-73.9829,2895,1
1.0,1,40.7637,-73.9937,2095,1
1.0,1,40.7634,-73.9638,3875,1
1.0,1,40.7243,-74.0103,5395,1
1.0,1,40.7364,-73.9809,2695,3
2.0,2,40.7638,-73.994,3950,2
1.0,1,40.764,-73.9819,3450,1
1.0,3,40.7605,-73.9678,3900,1
1.0,0,40.7716,-73.9506,2700,1
1.0,1,40.7845,-73.9503,2800,1
2.0,2,40.7327,-73.8638,3250,1
1.0,1,40.7105,-74.0134,3450,1
1.0,2,40.7599,-73.9908,2995,1
2.0,2,40.7647,-73.9826,4795,1
1.0,0,40.7536,-73.9739,2358,1
1.0,2,40.7265,-73.9851,4895,1
2.0,2,40.7567,-73.9676,8500,1
1.0,0,40.7266,-74.0013,2650,1
1.5,2,40.7285,-73.861,2350,1
1.0,1,40.7878,-73.9799,2895,1
2.0,2,40.7947,-73.9667,6380,1
1.0,2,40.7298,-73.9817,3200,2
1.0,1,40.6661,-73.9882,2200,1
2.0,2,40.8206,-73.9456,3500,1
2.0,2,40.7512,-74.0026,5365,2
1.0,2,40.708,-74.0149,3000,1
1.0,0,40.7568,-73.9982,2500,2
1.0,1,40.7413,-73.9781,3457,1
1.0,2,40.7205,-73.9793,2950,1
1.0,4,40.7356,-73.9789,5875,1
2.0,2,40.7587,-73.9916,4675,1
1.0,2,40.708,-74.0149,2795,2
1.0,3,40.7621,-73.9956,7100,1
2.0,3,40.7802,-73.9478,5200,1
1.0,1,40.7769,-73.9459,2100,3
2.0,2,40.758,-73.9543,5155,1
2.0,2,40.7481,-73.9564,4225,2
2.0,3,40.7109,-74.0165,5425,1
1.0,2,40.7643,-73.9918,3495,1
1.0,2,40.708,-74.0149,3000,2
2.0,3,40.7228,-73.9846,4975,1
1.0,0,40.7832,-73.9482,1850,1
1.0,1,40.7723,-73.9533,4095,1
1.0,3,40.8023,-73.9617,6645,1
1.0,2,40.6907,-73.9216,2933,1
2.0,3,40.7568,-73.9982,4100,3
1.0,1,40.7635,-73.9848,2995,1
1.0,1,40.7215,-73.9566,3325,1
1.0,1,40.7494,-73.9875,3050,2
1.0,1,40.7404,-73.9795,3600,1
1.0,1,40.7606,-73.9963,3200,1
1.0,2,40.7811,-73.9482,2750,2
2.0,2,40.7356,-73.9789,4885,1
1.0,1,40.7478,-74.0008,2600,3
2.0,2,40.7654,-73.9899,4095,1
1.0,1,40.7334,-74.0047,6500,1
1.0,1,40.726,-73.9784,2895,1
1.0,0,40.7984,-73.9632,2045,1
1.0,1,40.7571,-73.9647,2980,2
1.0,2,40.7436,-73.9727,3200,3
1.0,2,40.7596,-73.99,3000,2
2.0,2,40.7692,-73.9596,5500,1
1.0,1,40.7162,-74.0095,3295,1
1.0,1,40.65,-73.9642,1600,3
1.0,1,40.7295,-74.0008,2800,1
1.0,0,40.7067,-74.0072,2650,1
1.0,0,40.7405,-74.0007,2199,2
1.0,4,40.7399,-73.9864,6000,1
1.0,2,40.7962,-73.9461,2350,2
1.0,3,40.7792,-73.9492,3500,2
1.0,0,40.7518,-73.9398,2100,2
1.0,1,40.7545,-73.9976,2900,1
2.0,2,40.7829,-73.973,11950,1
1.0,2,40.7399,-73.9864,4225,1
1.0,0,40.6905,-73.9668,1995,1
1.0,1,40.7827,-73.9461,2000,1
1.0,1,40.7611,-73.9877,4500,1
1.0,2,40.7129,-73.9896,3395,2
2.0,4,40.7778,-73.9119,3500,2
1.0,1,40.7679,-73.9546,2400,1
1.0,0,40.7322,-73.9876,2695,1
1.0,1,40.7939,-73.9737,2695,1
1.0,1,40.7534,-73.9713,3950,1
1.0,1,40.7709,-73.9917,3100,3
1.0,2,40.7947,-73.9401,2000,2
1.0,2,40.7412,-73.9772,3200,1
1.0,0,40.7494,-73.9875,2750,1
2.0,3,40.6805,-73.9624,4795,1
1.0,2,40.776,-73.9556,5000,1
1.0,1,40.776,-73.9556,3500,1
1.0,3,40.6867,-73.957,2600,2
1.0,2,40.7694,-73.9185,2200,2
2.0,3,40.7612,-73.9978,4900,1
1.0,2,40.7258,-73.9798,3450,2
2.0,2,40.8006,-73.9377,3500,2
1.0,0,40.7721,-73.9479,2000,1
4.5,4,40.7723,-73.953,22000,1
1.0,0,40.7816,-73.9822,1650,2
1.0,2,40.7218,-73.8559,1850,2
1.0,1,40.7297,-73.9832,3250,1
1.0,1,40.7787,-73.9836,2650,1
1.0,0,40.7586,-73.9838,2100,2
2.0,4,40.7263,-73.9847,4100,3
1.0,1,40.7573,-73.968,2523,1
2.0,2,40.7791,-73.9448,4595,1
1.0,0,40.7111,-74.0055,3170,1
2.0,2,40.7756,-73.9846,6450,1
1.0,2,40.6005,-73.9955,1695,3
2.0,3,40.7937,-73.9761,5600,1
1.0,3,40.8544,-73.9307,2500,2
1.0,3,40.701,-73.9183,2900,1
1.0,2,40.8004,-73.9405,2200,1
1.0,3,40.6907,-73.9216,3100,1
1.0,2,40.704,-74.0078,2750,2
1.0,1,40.7489,-73.9765,3450,1
1.0,3,40.7121,-74.0086,3800,1
1.0,1,40.791,-73.9716,2950,1
1.0,3,40.8417,-73.9359,2195,3
3.0,3,40.7754,-73.9502,13490,1
1.0,0,40.7055,-74.0102,3500,1
1.0,2,40.7481,-73.9564,2865,2
1.0,2,40.6531,-73.9504,2000,1
1.0,1,40.7133,-73.94,2970,1
2.0,3,40.753,-73.9958,4900,3
1.0,1,40.7613,-73.9998,2800,2
2.0,4,40.7369,-73.979,6000,1
1.0,3,40.7089,-74.0145,3600,2
1.0,2,40.8224,-73.9435,2556,1
1.0,1,40.7655,-73.9618,2750,1
1.0,1,40.7111,-74.0055,4195,1
1.0,0,40.7382,-74.0006,2600,1
2.0,3,40.7074,-74.0069,6275,1
1.0,1,40.7679,-73.9241,2200,2
1.0,2,40.7276,-74.0002,3650,3
1.0,1,40.7766,-73.9449,2800,1
1.0,0,40.7437,-73.9851,3500,1
2.0,3,40.7656,-73.9857,4300,2
1.0,1,40.7667,-73.9559,2995,1
1.0,1,40.8676,-73.892,1275,3
1.0,2,40.7677,-73.9929,3300,2
1.0,2,40.6778,-73.9592,2750,2
1.0,2,40.7463,-73.9773,2950,2
1.0,2,40.8067,-73.9527,2595,1
1.0,0,40.7062,-74.0099,3270,1
2.0,4,40.7856,-73.9763,5500,2
1.0,3,40.7015,-73.904,2400,2
1.0,0,40.7084,-74.0151,2575,1
2.0,1,40.7324,-74.0081,6150,1
1.0,2,40.7137,-74.0097,2885,3
1.0,1,40.79,-73.9418,1650,1
1.0,1,40.7283,-73.9839,2500,1
2.0,2,40.7299,-73.9826,2950,2
1.0,1,40.8031,-73.957,2500,1
2.5,2,40.7352,-73.9955,11250,1
1.0,1,40.7443,-73.9912,4700,1
1.0,2,40.7348,-73.9817,2990,2
1.0,0,40.7056,-74.0139,2595,2
1.0,2,40.7344,-73.9823,4000,1
1.0,1,40.7601,-73.99,2595,1
1.0,1,40.7761,-73.9541,2350,1
2.0,2,40.7084,-74.0057,5000,1
1.0,0,40.7656,-73.9886,2900,1
1.0,1,40.7549,-73.969,2800,2
1.0,2,40.7317,-73.9821,3195,1
1.0,1,40.7254,-73.9879,2599,1
1.0,1,40.7077,-74.0166,6750,1
1.0,2,40.7215,-73.9931,3195,2
1.0,1,40.7521,-73.9689,3600,1
1.0,0,40.7257,-74.0028,2675,1
1.0,1,40.8008,-73.965,1725,2
0.0,2,40.7968,-73.9486,3175,1
1.0,2,40.8479,-73.942,2650,1
1.0,0,40.7752,-73.952,1975,1
1.0,1,40.8713,-73.9148,1500,3
1.0,1,40.7575,-73.9626,2650,1
1.0,2,40.7318,-73.9875,4595,1
2.0,2,40.716,-74.0148,6395,2
1.0,0,40.7571,-73.9647,2200,1
1.0,0,40.7399,-74.0036,2550,2
1.0,1,40.7672,-73.968,2800,1
2.0,2,40.7926,-73.968,5775,1
2.0,3,40.6347,-73.9869,4795,1
1.0,2,40.6876,-73.998,2800,1
1.0,0,40.7329,-74.0075,2500,1
1.0,0,40.708,-74.0149,3230,1
2.0,2,40.678,-73.9909,4975,1
1.0,2,40.645,-73.9794,2195,1
3.0,2,40.787,-73.9741,9750,1
2.0,2,40.7268,-74.0315,3535,1
1.0,2,40.7233,-73.8058,2100,3
1.0,1,40.644,-73.9749,2100,1
2.0,4,40.8231,-73.9539,4000,1
1.0,1,40.6717,-73.955,2150,1
1.0,0,40.7442,-73.8925,1575,1
1.0,0,40.7458,-74.0021,2350,2
1.0,2,40.7631,-73.9581,2800,1
1.0,2,40.7773,-73.9469,3000,2
1.0,2,40.7396,-74.0035,5500,1
1.0,0,40.7047,-74.0076,3092,1
1.0,0,40.7585,-73.9618,2000,2
1.0,3,40.8454,-73.939,2850,1
1.0,0,40.7568,-73.9982,2550,1
2.0,3,40.7928,-73.9659,5678,1
1.0,1,40.7704,-73.9566,3895,1
1.0,1,40.7633,-73.9932,2895,1
2.0,3,40.7744,-73.9789,5800,1
1.0,2,40.7071,-74.0094,3775,1
1.0,1,40.7728,-73.9502,2150,1
1.0,1,40.771,-73.9505,1950,2
1.0,1,40.6938,-73.9925,4500,1
1.0,0,40.7388,-74.0019,2300,3
1.0,1,40.7448,-73.9253,1879,2
1.0,1,40.7562,-73.9968,3495,1
1.0,1,40.7645,-73.984,3438,1
1.0,0,40.7872,-73.9758,2200,1
2.0,2,40.7606,-73.9963,4500,2
1.0,0,40.7619,-73.9854,2885,1
1.0,0,40.7301,-73.9927,3095,1
1.0,0,40.7976,-73.968,2250,1
2.0,5,40.72,-73.9959,6300,1
1.0,2,40.7316,-73.9839,3500,1
2.0,3,40.7489,-73.9765,5600,1
1.0,2,40.7057,-73.91460000000002,2800,1
1.0,2,40.7269,-73.9786,2280,1
1.0,3,40.708,-74.0149,4095,1
1.0,1,40.7327,-73.8638,2608,1
2.0,2,40.77,-73.9838,7695,1
0.0,1,40.7568,-73.9935,2200,1
1.0,1,40.7704,-73.9566,3395,1
2.0,3,40.7787,-73.9826,16000,1
1.0,1,40.7295,-73.9773,3214,1
1.0,3,40.7207,-73.9856,3600,3
1.0,1,40.7743,-73.9789,4000,2
1.0,1,40.7568,-73.9982,3695,1
2.0,3,40.7804,-73.9794,7600,1
1.0,2,40.7235,-74.0032,3625,1
1.0,1,40.7727,-73.9592,3050,1
2.0,5,40.7297,-73.9753,7769,1
1.0,1,40.7314,-73.9864,2795,2
1.0,2,40.7276,-74.0001,3395,2
1.0,0,40.796,-73.9742,2599,1
1.0,1,40.7701,-73.9838,5695,1
1.0,1,40.723,-73.9829,2895,1
1.0,1,40.7358,-73.9859,3495,2
1.0,2,40.7336,-73.9923,3850,2
1.0,1,40.7237,-73.9416,2000,2
1.0,3,40.7077,-74.0097,3000,2
1.0,1,40.777,-73.9886,3945,1
2.0,4,40.724,-73.9839,5649,2
1.0,0,40.761,-74.0002,2490,1
3.0,3,40.7639,-73.98100000000002,8000,1
1.0,0,40.7928,-73.9737,3300,1
1.0,2,40.7291,-73.9895,3350,1
1.0,0,40.7611,-73.9989,2765,1
1.0,1,40.723,-73.983,2895,1
2.0,2,40.7468,-73.9735,3895,2
1.0,1,40.7816,-73.9822,2825,1
1.0,1,40.6886,-73.9915,1675,2
1.0,1,40.7656,-73.9885,2850,1
1.0,2,40.7412,-73.9772,3050,1
1.0,2,40.8198,-73.9578,2795,1
1.0,1,40.7278,-73.9999,2750,1
1.0,0,40.73,-73.9864,2825,1
1.0,3,40.708,-74.0149,3370,2
1.0,2,40.7081,-74.0065,2500,3
1.0,0,40.7617,-73.9617,2095,1
2.0,2,40.7032,-73.9914,5345,1
1.0,3,40.8476,-73.9325,2875,1
1.0,0,40.7452,-73.918,1350,3
2.0,3,40.7793,-73.9528,10000,1
1.0,1,40.7378,-74.0084,6200,1
2.0,4,40.7612,-73.9978,5825,1
1.0,1,40.7553,-73.9678,3500,1
1.0,0,40.7482,-73.9786,2125,1
1.0,0,40.7601,-73.9901,2175,2
1.0,1,40.7802,-73.9504,2050,1
1.0,1,40.7454,-73.9776,3850,1
1.0,0,40.7769,-73.9467,1950,1
1.0,3,40.7733,-73.9814,4775,2
1.0,0,40.7449,-73.9569,2970,1
2.0,2,40.708,-74.002,5500,2
1.0,2,40.7299,-73.9819,3695,2
2.0,2,40.7219,-73.9919,5800,1
1.0,1,40.7535,-73.9648,3100,1
2.0,4,40.8493,-73.9361,3895,1
2.0,3,40.7711,-73.9113,3150,2
2.0,2,40.7324,-73.9875,5095,1
1.0,2,40.7692,-73.9525,3595,1
1.0,2,40.7645,-73.984,3500,2
1.0,1,40.7479,-74.0031,4225,1
1.0,1,40.7456,-74.0053,3950,1
1.0,0,40.797,-73.9362,1500,2
1.0,3,40.7281,-73.9868,4800,2
1.0,0,40.7478,-73.9758,2050,2
1.0,0,40.7618,-73.9497,1995,2
1.0,2,40.7751,-73.9481,2625,1
1.0,2,40.7645,-73.9833,2675,3
1.0,0,40.721,-73.9885,1995,3
1.0,1,40.7723,-73.9542,3250,1
1.0,1,40.7677,-73.9616,4095,2
1.0,2,40.7227,-73.9836,4200,1
1.0,2,40.6907,-73.9216,2933,1
1.0,3,40.7015,-73.904,2400,2
1.0,2,40.7319,-73.9817,4233,1
1.0,1,40.7843,-73.9503,2795,1
1.0,0,40.7677,-73.9916,2500,2
1.0,0,40.69,-73.9919,2780,1
1.0,1,40.715,-73.9917,2200,2
2.0,3,40.6808,-73.9374,2625,2
1.0,1,40.767,-73.9841,3275,2
1.0,0,40.762,-73.9636,1850,1
1.0,0,40.7536,-73.9739,2450,1
1.0,0,40.7334,-74.0047,3350,3
1.0,1,40.7237,-74.0049,2050,3
1.0,0,40.7833,-73.9511,1995,1
2.0,2,40.7568,-73.9982,4537,1
1.0,0,40.7785,-73.9759,3250,1
1.0,1,40.7998,-73.9686,2400,1
1.0,2,40.8144,-73.9367,2095,1
1.0,1,40.7614,-73.9824,3695,2
1.0,2,40.7207,-73.9801,3508,1
1.0,1,40.78,-73.949,2350,2
2.0,2,40.753,-73.9695,5495,1
1.0,3,40.8254,-73.9525,2400,1
1.0,2,40.7673,-73.9866,3725,1
1.0,1,40.8466,-73.9348,1600,1
1.0,1,40.7633,-73.9849,3775,1
1.0,1,40.7226,-73.9949,3495,1
1.0,0,40.7703,-73.9635,2150,1
1.0,0,40.7459,-73.9564,2300,1
1.0,1,40.7838,-73.9535,4300,1
1.0,3,40.8198,-73.9578,2950,1
1.0,1,40.7397,-73.9817,3395,1
1.0,2,40.7548,-73.9944,3200,1
1.0,1,40.7796,-73.9493,2200,1
1.0,2,40.7554,-73.9867,2100,3
1.0,1,40.7431,-73.9792,3195,1
1.0,3,40.8325,-73.9436,2250,1
1.0,2,40.8198,-73.9578,2695,2
1.0,0,40.7359,-73.8545,1525,1
1.0,0,40.7538,-73.97399999999998,2359,1
1.0,3,40.7084,-74.0066,4850,1
2.0,3,40.7621,-73.9956,5800,2
2.0,3,40.7641,-73.9079,3300,2
2.0,2,40.776,-73.9839,6600,1
1.0,1,40.7288,-74.003,2875,2
1.0,0,40.7797,-73.9476,1800,1
1.0,3,40.7808,-73.9168,2750,2
1.0,0,40.8587,-73.9303,1550,1
1.0,0,40.7617,-73.9931,2295,1
1.0,1,40.7701,-73.9067,2000,2
2.0,2,40.761,-73.9992,5000,1
1.0,1,40.7331,-74.0059,2495,3
1.0,0,40.779,-73.9461,2100,1
1.0,2,40.7417,-73.9818,3200,2
1.0,3,40.7056,-74.0162,3150,2
1.0,1,40.7767,-73.9504,2525,1
2.0,3,40.7228,-74.0005,8550,1
1.0,1,40.7735,-73.9508,2700,3
1.0,2,40.7656,-73.9885,3145,1
1.0,2,40.7528,-74.0032,4250,2
1.0,2,40.7304,-73.9829,3400,1
1.0,1,40.7318,-74.0,2980,1
3.0,3,40.7615,-73.9662,10995,1
1.0,0,40.7606,-73.9963,2495,3
1.0,1,40.7705,-73.95,2250,2
1.0,0,40.7388,-74.0018,2350,1
1.0,3,40.7902,-73.9678,4030,2
1.0,1,40.7437,-73.9585,3307,1
1.0,3,40.7075,-74.0123,3800,1
1.0,1,40.7645,-73.984,3325,1
1.0,1,40.7804,-73.9462,3100,2
1.0,1,40.7663,-73.9784,7475,1
1.0,1,40.7288,-74.003,2875,1
1.0,3,40.8549,-73.9312,2700,2
2.0,2,40.7606,-73.9994,4200,1
1.0,1,40.6602,-73.9851,2500,2
2.0,3,40.7593,-73.9962,4800,1
1.0,2,40.7069,-74.0103,3370,1
1.0,1,40.8328,-73.9433,1600,2
1.0,1,40.7898,-73.9744,3220,1
1.5,3,40.8362,-73.9459,3300,1
1.0,0,40.771,-73.9505,1850,1
1.0,3,40.7078,-74.0138,3450,2
1.0,1,40.7489,-73.9765,3300,1
1.0,1,40.7397,-73.9817,2795,1
1.0,1,40.8163,-73.9416,1850,1
2.0,3,40.7191,-74.0109,6495,2
1.0,0,40.8333,-73.9445,1400,1
1.0,2,40.7967,-73.9623,3095,2
1.0,1,40.7385,-73.8788,1750,1
1.0,2,40.8821,-73.8986,1850,3
1.0,1,40.7596,-73.9891,2725,1
1.0,3,40.7695,-73.9561,4400,2
2.0,4,40.7389,-73.9818,5495,3
2.0,3,40.7604,-73.9955,5000,1
2.0,3,40.7548,-73.9944,4500,1
1.0,2,40.7111,-74.0055,3195,2
2.0,2,40.7445,-74.0,3675,1
1.0,1,40.7067,-74.0072,3295,1
2.0,2,40.7436,-73.9919,7500,1
1.0,1,40.706,-74.0088,3120,1
1.0,2,40.7395,-73.9814,3600,1
1.0,2,40.7413,-73.9781,3300,2
1.0,1,40.739,-73.9821,3695,1
1.0,1,40.7723,-73.953,3500,2
1.0,2,40.7959,-73.9495,3318,1
1.0,2,40.7453,-73.9844,3000,1
2.0,5,40.6802,-73.9092,4000,1
1.0,1,40.7514,-73.9864,3300,1
1.0,0,40.774,-73.9531,2150,1
2.0,2,40.759,-73.965,5550,1
1.0,3,40.8438,-73.9401,2700,3
2.0,2,40.7239,-73.9901,4400,1
1.0,2,40.7593,-73.9959,3230,1
1.0,2,40.7739,-73.9478,2795,2
1.0,2,40.6633,-73.9824,2050,1
1.0,3,40.708,-74.0149,3632,1
1.0,1,40.7057,-74.0085,3150,1
2.0,4,40.7862,-73.944,4395,1
1.0,2,40.7178,-73.9906,3400,2
1.0,2,40.7387,-74.0019,4200,1
1.0,2,40.7514,-73.9866,3000,2
1.0,1,40.7859,-73.9755,2475,1
1.0,2,40.8019,-73.9637,2350,2
1.0,1,40.7796,-73.9528,3500,1
1.0,1,40.7297,-73.9832,3250,1
1.0,1,40.7074,-74.0122,3585,1
2.0,3,40.7363,-73.9794,3795,2
1.0,0,40.7715,-73.993,2400,2
1.0,2,40.7216,-73.9927,3250,2
1.0,2,40.7005,-73.8811,1800,1
1.0,1,40.7332,-74.0047,2495,2
1.0,2,40.745,-74.0011,4395,1
1.0,2,40.7368,-74.0075,4400,1
1.0,1,40.7582,-73.9906,2049,1
1.0,1,40.6941,-73.9829,2800,1
1.0,1,40.7288,-74.0031,2800,1
1.0,1,40.7901,-73.9747,2795,1
1.0,3,40.8354,-73.9392,3000,1
2.0,2,40.7182,-74.0148,4000,1
1.0,1,40.7664,-73.9563,1800,2
2.0,2,40.7665,-73.9606,10500,1
1.0,1,40.7696,-73.9567,2800,2
1.0,1,40.7818,-73.9526,2699,1
1.0,1,40.7746,-73.99,4050,1
1.0,1,40.7452,-73.9916,2995,2
1.0,0,40.7215,-73.9566,2625,2
1.0,0,40.7482,-74.0051,3200,1
1.0,2,40.7586,-73.9938,3100,2
2.0,4,40.7652,-73.9897,5750,2
1.0,1,40.7634,-73.9638,4100,1
1.0,1,40.7062,-74.0095,5450,1
1.0,2,40.7739,-73.9478,2895,1
2.0,2,40.7422,-73.9824,3300,3
1.0,2,40.7102,-74.0107,3250,1
1.0,2,40.7528,-73.9709,3995,1
1.0,1,40.7759,-73.9528,3530,1
4.0,5,40.7739,-73.9528,10000,1
1.0,1,40.7974,-73.9708,2525,1
1.0,1,40.764,-73.98,3600,1
1.0,1,40.7888,-73.9549,5000,1
1.0,1,40.5845,-73.9325,1675,1
1.0,2,40.7387,-74.0092,6100,1
1.0,0,40.8699,-73.9172,1500,1
2.0,3,40.7447,-73.9741,4700,1
1.0,2,40.7862,-73.9423,2600,1
1.0,2,40.803,-73.9664,2900,3
1.0,2,40.7612,-73.9978,3300,1
1.0,3,40.6895,-73.9566,2725,2
1.0,1,40.769,-73.9289,2291,3
1.0,1,40.7845,-73.9503,2645,1
1.0,1,40.7989,-73.9535,1900,2
2.0,2,40.7482,-73.9808,7000,1
2.0,4,40.6874,-73.9449,3500,1
1.0,3,40.7192,-73.9828,4300,2
1.0,1,40.7321,-74.0028,2900,1
1.0,0,40.7385,-73.9948,2550,2
1.0,2,40.7109,-74.0056,3790,1
2.0,2,40.7301,-73.9927,4800,2
1.0,1,40.7635,-73.9848,2995,1
1.0,2,40.7638,-73.9891,2995,2
1.0,1,40.7664,-73.9863,3395,1
1.0,3,40.7588,-73.9918,4200,1
1.0,0,40.7301,-73.9927,3195,1
1.0,2,40.7227,-73.9891,3400,2
1.0,2,40.6778,-73.9635,2250,2
1.0,2,40.839,-73.9271,1995,1
1.0,1,40.7796,-73.9493,2000,1
1.0,4,40.7401,-73.9887,5999,1
2.0,3,40.7427,-73.9957,5350,1
1.0,0,40.7983,-73.9631,1895,1
1.0,3,40.7317,-73.9821,4400,1
1.0,3,40.7245,-73.9895,6500,1
1.0,1,40.7166,-74.0107,4000,2
1.0,1,40.7555,-73.8243,1550,2
1.0,2,40.6847,-74.0007,3000,2
1.0,3,40.7406,-73.9809,4995,2
1.0,2,40.7608,-73.9861,3300,2
1.0,0,40.7231,-74.0044,2113,2
1.0,0,40.7571,-73.9647,2500,1
1.0,0,40.746,-73.9548,2500,1
1.0,0,40.7494,-73.9882,2600,3
1.0,2,40.8209,-73.9436,1800,3
1.0,1,40.7298,-74.0005,2500,3
1.0,0,40.7562,-73.9968,2750,1
2.0,1,40.7391,-73.9936,5575,1
1.0,1,40.7056,-73.9209,2000,1
2.0,2,40.7471,-73.9723,3900,1
1.0,1,40.8234,-73.9457,1725,1
1.0,1,40.7459,-73.9564,3100,1
1.0,2,40.6862,-73.92699999999998,2154,2
1.0,0,40.762,-73.9636,1700,2
1.0,0,40.6461,-73.9617,1850,2
2.0,4,40.7112,-73.9465,3800,2
1.0,0,40.7262,-74.0037,2595,1
1.0,1,40.7516,-73.969,3138,1
1.0,2,40.7177,-73.9984,4000,1
1.0,2,40.7572,-73.9649,3750,1
1.0,3,40.7431,-73.9978,5438,3
1.0,1,40.7444,-73.9806,3835,1
1.0,1,40.7651,-73.9874,2550,1
1.0,0,40.7462,-73.9757,2775,1
1.0,0,40.6619,-73.9873,2200,1
1.0,0,40.7703,-73.9592,2100,2
1.0,3,40.7229,-74.00399999999998,3733,1
1.0,0,40.7248,-73.9885,2250,3
2.0,2,40.6887,-73.9851,4200,1
1.0,2,40.7784,-73.9523,3295,1
1.0,1,40.7331,-74.0055,3795,1
2.0,4,40.6895,-73.9095,3200,1
1.0,0,40.7257,-74.0028,2795,2
1.0,1,40.7066,-74.0118,3687,1
1.0,1,40.7088,-74.0059,2600,1
1.0,2,40.7553,-73.9955,3100,1
2.0,4,40.7182,-74.0148,6950,2
1.0,1,40.7739,-73.9529,2650,2
1.0,2,40.7218,-73.8559,1850,3
1.0,2,40.7424,-73.9823,3055,1
1.0,1,40.7419,-73.9949,4554,1
1.0,1,40.7759,-73.9528,3950,1
1.0,0,40.7766,-73.9467,1950,1
1.0,3,40.8439,-73.9413,2400,2
1.0,1,40.7075,-74.0059,3395,2
1.0,1,40.7121,-74.0086,4595,1
1.0,0,40.7291,-74.2224,695,2
1.0,1,40.7085,-74.0165,3500,3
1.0,2,40.746,-73.9754,3450,1
1.0,3,40.7975,-73.934,2700,1
1.0,2,40.6072,-73.9849,2100,1
3.0,1,40.8062,-73.9453,1650,3
1.0,0,40.7618,-73.9921,2550,1
1.0,1,40.7334,-74.0047,5550,1
1.0,2,40.7083,-74.0061,3095,1
2.0,4,40.8026,-73.9655,5000,1
1.0,0,40.7306,-74.0092,3185,1
1.0,1,40.7645,-73.984,3125,1
1.0,1,40.7045,-74.0089,3850,1
1.0,0,40.7771,-73.9445,1875,1
1.0,2,40.6879,-73.9999,2700,1
1.0,0,40.7521,-73.9702,2500,2
1.0,1,40.7176,-73.9531,3342,1
2.0,3,40.7514,-73.9862,4600,3
1.0,2,40.7095,-73.8302,1895,3
1.0,1,40.7199,-73.9973,2550,1
1.0,2,40.773,-73.9571,2795,2
1.0,1,40.69,-73.9919,3340,1
1.0,2,40.7601,-73.9901,3595,1
1.0,3,40.8161,-73.942,2950,2
1.0,0,40.7779,-73.9515,2555,1
1.0,2,40.8208,-73.9558,2400,1
1.0,3,40.8299,-73.9415,2995,1
1.0,1,40.7074,-74.0122,3585,1
1.0,1,40.7468,-73.8819,1900,2
3.0,3,40.7682,-73.9606,13500,1
1.0,0,40.7766,-73.9462,2700,1
2.0,3,40.7187,-73.9855,4895,1
1.0,0,40.7445,-73.9949,3611,1
2.0,5,40.7098,-74.0091,9000,1
1.0,1,40.7777,-73.9561,2700,2
1.0,1,40.764,-73.98,3400,1
1.0,0,40.7709,-73.9917,2550,1
1.0,1,40.7412,-73.9772,3000,1
