bathrooms,bedrooms,price,longitude,latitude,interest_level
1.0,0,1295,-73.9413,40.8276,2
1.0,2,3195,-73.9849,40.7286,2
1.0,1,3175,-73.9838,40.6978,1
1.0,1,3375,-73.9964,40.7441,1
1.0,0,2446,-73.9901,40.7239,2
1.0,2,2300,-73.9507,40.6775,1
1.0,0,2300,-73.968,40.7673,1
1.0,1,3800,-73.9731,40.7866,1
1.0,2,3150,-73.9495,40.7622,1
1.5,2,4250,-73.9784,40.7448,1
1.0,2,3200,-73.9689,40.7993,1
1.0,2,1650,-73.8928,40.7059,3
1.0,0,3100,-74.0076,40.7074,1
1.0,1,2900,-73.9567,40.7696,1
1.0,0,2250,-73.9999,40.7297,2
1.0,0,2775,-73.9864,40.73,2
1.0,0,2500,-73.9968,40.7562,3
1.0,2,2700,-74.0059,40.7128,2
1.0,1,2689,-74.0056,40.7354,1
2.5,4,6900,-73.9713,40.7506,1
1.0,2,2400,-73.9564,40.7152,1
2.0,2,4300,-73.9803,40.737,1
3.0,3,13995,-73.9918,40.7382,1
1.0,2,3199,-73.9979,40.7506,1
1.0,1,2250,-73.9457,40.7768,1
1.0,0,2700,-73.9757,40.7461,1
1.0,1,4175,-73.9933,40.7327,1
1.0,1,2750,-73.9964,40.7194,1
1.0,2,4034,-73.9873,40.7254,1
1.0,0,3350,-74.0047,40.7334,1
1.5,3,2700,-73.905,40.6923,1
1.0,1,2850,-73.9839,40.7316,1
1.0,0,1775,-73.9503,40.7705,1
1.0,4,4695,-73.9566,40.7758,1
1.0,0,2500,-73.9778,40.7467,1
1.0,1,2550,-74.0162,40.7056,2
1.0,2,3000,-73.9485,40.7967,1
1.0,1,1700,-73.9544,40.7801,2
1.0,2,4300,-73.9942,40.7301,3
1.0,0,1750,-73.8925,40.7442,1
1.0,1,1400,-73.9268,40.8618,1
1.0,1,6445,-73.9915,40.7233,1
1.0,1,2900,-73.964,40.7702,1
2.0,2,8257,-74.0042,40.7522,1
0.0,0,2024,-73.945,40.8021,1
1.0,2,2950,-73.9571,40.7765,1
1.0,3,4495,-73.9905,40.7643,2
2.0,3,5300,-73.955,40.7701,1
1.0,2,3695,-73.9804,40.73,1
2.0,3,4950,-73.9995,40.7423,1
1.0,2,2895,-73.9887,40.7595,1
1.0,0,3150,-73.9797,40.7456,1
2.0,2,7460,-73.9903,40.7468,1
2.0,3,6023,-73.9944,40.7518,1
1.0,2,3200,-73.9663,40.8035,1
1.0,0,1495,-73.9088,40.887,2
1.0,1,2895,-73.9829,40.7279,1
1.0,1,2095,-73.9937,40.7637,1
1.0,1,3875,-73.9638,40.7634,1
1.0,1,5395,-74.0103,40.7243,1
1.0,1,2695,-73.9809,40.7364,3
2.0,2,3950,-73.994,40.7638,2
1.0,1,3450,-73.9819,40.764,1
1.0,3,3900,-73.9678,40.7605,1
1.0,0,2700,-73.9506,40.7716,1
1.0,1,2800,-73.9503,40.7845,1
2.0,2,3250,-73.8638,40.7327,1
1.0,1,3450,-74.0134,40.7105,1
1.0,2,2995,-73.9908,40.7599,1
2.0,2,4795,-73.9826,40.7647,1
1.0,0,2358,-73.9739,40.7536,1
1.0,2,4895,-73.9851,40.7265,1
2.0,2,8500,-73.9676,40.7567,1
1.0,0,2650,-74.0013,40.7266,1
1.5,2,2350,-73.861,40.7285,1
1.0,1,2895,-73.9799,40.7878,1
2.0,2,6380,-73.9667,40.7947,1
1.0,2,3200,-73.9817,40.7298,2
1.0,1,2200,-73.9882,40.6661,1
2.0,2,3500,-73.9456,40.8206,1
2.0,2,5365,-74.0026,40.7512,2
1.0,2,3000,-74.0149,40.708,1
1.0,0,2500,-73.9982,40.7568,2
1.0,1,3457,-73.9781,40.7413,1
1.0,2,2950,-73.9793,40.7205,1
1.0,4,5875,-73.9789,40.7356,1
2.0,2,4675,-73.9916,40.7587,1
1.0,2,2795,-74.0149,40.708,2
1.0,3,7100,-73.9956,40.7621,1
2.0,3,5200,-73.9478,40.7802,1
1.0,1,2100,-73.9459,40.7769,3
2.0,2,5155,-73.9543,40.758,1
2.0,2,4225,-73.9564,40.7481,2
2.0,3,5425,-74.0165,40.7109,1
1.0,2,3495,-73.9918,40.7643,1
1.0,2,3000,-74.0149,40.708,2
2.0,3,4975,-73.9846,40.7228,1
1.0,0,1850,-73.9482,40.7832,1
1.0,1,4095,-73.9533,40.7723,1
1.0,3,6645,-73.9617,40.8023,1
1.0,2,2933,-73.9216,40.6907,1
2.0,3,4100,-73.9982,40.7568,3
1.0,1,2995,-73.9848,40.7635,1
1.0,1,3325,-73.9566,40.7215,1
1.0,1,3050,-73.9875,40.7494,2
1.0,1,3600,-73.9795,40.7404,1
1.0,1,3200,-73.9963,40.7606,1
1.0,2,2750,-73.9482,40.7811,2
2.0,2,4885,-73.9789,40.7356,1
1.0,1,2600,-74.0008,40.7478,3
2.0,2,4095,-73.9899,40.7654,1
1.0,1,6500,-74.0047,40.7334,1
1.0,1,2895,-73.9784,40.726,1
1.0,0,2045,-73.9632,40.7984,1
1.0,1,2980,-73.9647,40.7571,2
1.0,2,3200,-73.9727,40.7436,3
1.0,2,3000,-73.99,40.7596,2
2.0,2,5500,-73.9596,40.7692,1
1.0,1,3295,-74.0095,40.7162,1
1.0,1,1600,-73.9642,40.65,3
1.0,1,2800,-74.0008,40.7295,1
1.0,0,2650,-74.0072,40.7067,1
1.0,0,2199,-74.0007,40.7405,2
1.0,4,6000,-73.9864,40.7399,1
1.0,2,2350,-73.9461,40.7962,2
1.0,3,3500,-73.9492,40.7792,2
1.0,0,2100,-73.9398,40.7518,2
1.0,1,2900,-73.9976,40.7545,1
2.0,2,11950,-73.973,40.7829,1
1.0,2,4225,-73.9864,40.7399,1
1.0,0,1995,-73.9668,40.6905,1
1.0,1,2000,-73.9461,40.7827,1
1.0,1,4500,-73.9877,40.7611,1
1.0,2,3395,-73.9896,40.7129,2
2.0,4,3500,-73.9119,40.7778,2
1.0,1,2400,-73.9546,40.7679,1
1.0,0,2695,-73.9876,40.7322,1
1.0,1,2695,-73.9737,40.7939,1
1.0,1,3950,-73.9713,40.7534,1
1.0,1,3100,-73.9917,40.7709,3
1.0,2,2000,-73.9401,40.7947,2
1.0,2,3200,-73.9772,40.7412,1
1.0,0,2750,-73.9875,40.7494,1
2.0,3,4795,-73.9624,40.6805,1
1.0,2,5000,-73.9556,40.776,1
1.0,1,3500,-73.9556,40.776,1
1.0,3,2600,-73.957,40.6867,2
1.0,2,2200,-73.9185,40.7694,2
2.0,3,4900,-73.9978,40.7612,1
1.0,2,3450,-73.9798,40.7258,2
2.0,2,3500,-73.9377,40.8006,2
1.0,0,2000,-73.9479,40.7721,1
4.5,4,22000,-73.953,40.7723,1
1.0,0,1650,-73.9822,40.7816,2
1.0,2,1850,-73.8559,40.7218,2
1.0,1,3250,-73.9832,40.7297,1
1.0,1,2650,-73.9836,40.7787,1
1.0,0,2100,-73.9838,40.7586,2
2.0,4,4100,-73.9847,40.7263,3
1.0,1,2523,-73.968,40.7573,1
2.0,2,4595,-73.9448,40.7791,1
1.0,0,3170,-74.0055,40.7111,1
2.0,2,6450,-73.9846,40.7756,1
1.0,2,1695,-73.9955,40.6005,3
2.0,3,5600,-73.9761,40.7937,1
1.0,3,2500,-73.9307,40.8544,2
1.0,3,2900,-73.9183,40.701,1
1.0,2,2200,-73.9405,40.8004,1
1.0,3,3100,-73.9216,40.6907,1
1.0,2,2750,-74.0078,40.704,2
1.0,1,3450,-73.9765,40.7489,1
1.0,3,3800,-74.0086,40.7121,1
1.0,1,2950,-73.9716,40.791,1
1.0,3,2195,-73.9359,40.8417,3
3.0,3,13490,-73.9502,40.7754,1
1.0,0,3500,-74.0102,40.7055,1
1.0,2,2865,-73.9564,40.7481,2
1.0,2,2000,-73.9504,40.6531,1
1.0,1,2970,-73.94,40.7133,1
2.0,3,4900,-73.9958,40.753,3
1.0,1,2800,-73.9998,40.7613,2
2.0,4,6000,-73.979,40.7369,1
1.0,3,3600,-74.0145,40.7089,2
1.0,2,2556,-73.9435,40.8224,1
1.0,1,2750,-73.9618,40.7655,1
1.0,1,4195,-74.0055,40.7111,1
1.0,0,2600,-74.0006,40.7382,1
2.0,3,6275,-74.0069,40.7074,1
1.0,1,2200,-73.9241,40.7679,2
1.0,2,3650,-74.0002,40.7276,3
1.0,1,2800,-73.9449,40.7766,1
1.0,0,3500,-73.9851,40.7437,1
2.0,3,4300,-73.9857,40.7656,2
1.0,1,2995,-73.9559,40.7667,1
1.0,1,1275,-73.892,40.8676,3
1.0,2,3300,-73.9929,40.7677,2
1.0,2,2750,-73.9592,40.6778,2
1.0,2,2950,-73.9773,40.7463,2
1.0,2,2595,-73.9527,40.8067,1
1.0,0,3270,-74.0099,40.7062,1
2.0,4,5500,-73.9763,40.7856,2
1.0,3,2400,-73.904,40.7015,2
1.0,0,2575,-74.0151,40.7084,1
2.0,1,6150,-74.0081,40.7324,1
1.0,2,2885,-74.0097,40.7137,3
1.0,1,1650,-73.9418,40.79,1
1.0,1,2500,-73.9839,40.7283,1
2.0,2,2950,-73.9826,40.7299,2
1.0,1,2500,-73.957,40.8031,1
2.5,2,11250,-73.9955,40.7352,1
1.0,1,4700,-73.9912,40.7443,1
1.0,2,2990,-73.9817,40.7348,2
1.0,0,2595,-74.0139,40.7056,2
1.0,2,4000,-73.9823,40.7344,1
1.0,1,2595,-73.99,40.7601,1
1.0,1,2350,-73.9541,40.7761,1
2.0,2,5000,-74.0057,40.7084,1
1.0,0,2900,-73.9886,40.7656,1
1.0,1,2800,-73.969,40.7549,2
1.0,2,3195,-73.9821,40.7317,1
1.0,1,2599,-73.9879,40.7254,1
1.0,1,6750,-74.0166,40.7077,1
1.0,2,3195,-73.9931,40.7215,2
1.0,1,3600,-73.9689,40.7521,1
1.0,0,2675,-74.0028,40.7257,1
1.0,1,1725,-73.965,40.8008,2
0.0,2,3175,-73.9486,40.7968,1
1.0,2,2650,-73.942,40.8479,1
1.0,0,1975,-73.952,40.7752,1
1.0,1,1500,-73.9148,40.8713,3
1.0,1,2650,-73.9626,40.7575,1
1.0,2,4595,-73.9875,40.7318,1
2.0,2,6395,-74.0148,40.716,2
1.0,0,2200,-73.9647,40.7571,1
1.0,0,2550,-74.0036,40.7399,2
1.0,1,2800,-73.968,40.7672,1
2.0,2,5775,-73.968,40.7926,1
2.0,3,4795,-73.9869,40.6347,1
1.0,2,2800,-73.998,40.6876,1
1.0,0,2500,-74.0075,40.7329,1
1.0,0,3230,-74.0149,40.708,1
2.0,2,4975,-73.9909,40.678,1
1.0,2,2195,-73.9794,40.645,1
3.0,2,9750,-73.9741,40.787,1
2.0,2,3535,-74.0315,40.7268,1
1.0,2,2100,-73.8058,40.7233,3
1.0,1,2100,-73.9749,40.644,1
2.0,4,4000,-73.9539,40.8231,1
1.0,1,2150,-73.955,40.6717,1
1.0,0,1575,-73.8925,40.7442,1
1.0,0,2350,-74.0021,40.7458,2
1.0,2,2800,-73.9581,40.7631,1
1.0,2,3000,-73.9469,40.7773,2
1.0,2,5500,-74.0035,40.7396,1
1.0,0,3092,-74.0076,40.7047,1
1.0,0,2000,-73.9618,40.7585,2
1.0,3,2850,-73.939,40.8454,1
1.0,0,2550,-73.9982,40.7568,1
2.0,3,5678,-73.9659,40.7928,1
1.0,1,3895,-73.9566,40.7704,1
1.0,1,2895,-73.9932,40.7633,1
2.0,3,5800,-73.9789,40.7744,1
1.0,2,3775,-74.0094,40.7071,1
1.0,1,2150,-73.9502,40.7728,1
1.0,1,1950,-73.9505,40.771,2
1.0,1,4500,-73.9925,40.6938,1
1.0,0,2300,-74.0019,40.7388,3
1.0,1,1879,-73.9253,40.7448,2
1.0,1,3495,-73.9968,40.7562,1
1.0,1,3438,-73.984,40.7645,1
1.0,0,2200,-73.9758,40.7872,1
2.0,2,4500,-73.9963,40.7606,2
1.0,0,2885,-73.9854,40.7619,1
1.0,0,3095,-73.9927,40.7301,1
1.0,0,2250,-73.968,40.7976,1
2.0,5,6300,-73.9959,40.72,1
1.0,2,3500,-73.9839,40.7316,1
2.0,3,5600,-73.9765,40.7489,1
1.0,2,2800,-73.91460000000002,40.7057,1
1.0,2,2280,-73.9786,40.7269,1
1.0,3,4095,-74.0149,40.708,1
1.0,1,2608,-73.8638,40.7327,1
2.0,2,7695,-73.9838,40.77,1
0.0,1,2200,-73.9935,40.7568,1
1.0,1,3395,-73.9566,40.7704,1
2.0,3,16000,-73.9826,40.7787,1
1.0,1,3214,-73.9773,40.7295,1
1.0,3,3600,-73.9856,40.7207,3
1.0,1,4000,-73.9789,40.7743,2
1.0,1,3695,-73.9982,40.7568,1
2.0,3,7600,-73.9794,40.7804,1
1.0,2,3625,-74.0032,40.7235,1
1.0,1,3050,-73.9592,40.7727,1
2.0,5,7769,-73.9753,40.7297,1
1.0,1,2795,-73.9864,40.7314,2
1.0,2,3395,-74.0001,40.7276,2
1.0,0,2599,-73.9742,40.796,1
1.0,1,5695,-73.9838,40.7701,1
1.0,1,2895,-73.9829,40.723,1
1.0,1,3495,-73.9859,40.7358,2
1.0,2,3850,-73.9923,40.7336,2
1.0,1,2000,-73.9416,40.7237,2
1.0,3,3000,-74.0097,40.7077,2
1.0,1,3945,-73.9886,40.777,1
2.0,4,5649,-73.9839,40.724,2
1.0,0,2490,-74.0002,40.761,1
3.0,3,8000,-73.98100000000002,40.7639,1
1.0,0,3300,-73.9737,40.7928,1
1.0,2,3350,-73.9895,40.7291,1
1.0,0,2765,-73.9989,40.7611,1
1.0,1,2895,-73.983,40.723,1
2.0,2,3895,-73.9735,40.7468,2
1.0,1,2825,-73.9822,40.7816,1
1.0,1,1675,-73.9915,40.6886,2
1.0,1,2850,-73.9885,40.7656,1
1.0,2,3050,-73.9772,40.7412,1
1.0,2,2795,-73.9578,40.8198,1
1.0,1,2750,-73.9999,40.7278,1
1.0,0,2825,-73.9864,40.73,1
1.0,3,3370,-74.0149,40.708,2
1.0,2,2500,-74.0065,40.7081,3
1.0,0,2095,-73.9617,40.7617,1
2.0,2,5345,-73.9914,40.7032,1
1.0,3,2875,-73.9325,40.8476,1
1.0,0,1350,-73.918,40.7452,3
2.0,3,10000,-73.9528,40.7793,1
1.0,1,6200,-74.0084,40.7378,1
2.0,4,5825,-73.9978,40.7612,1
1.0,1,3500,-73.9678,40.7553,1
1.0,0,2125,-73.9786,40.7482,1
1.0,0,2175,-73.9901,40.7601,2
1.0,1,2050,-73.9504,40.7802,1
1.0,1,3850,-73.9776,40.7454,1
1.0,0,1950,-73.9467,40.7769,1
1.0,3,4775,-73.9814,40.7733,2
1.0,0,2970,-73.9569,40.7449,1
2.0,2,5500,-74.002,40.708,2
1.0,2,3695,-73.9819,40.7299,2
2.0,2,5800,-73.9919,40.7219,1
1.0,1,3100,-73.9648,40.7535,1
2.0,4,3895,-73.9361,40.8493,1
2.0,3,3150,-73.9113,40.7711,2
2.0,2,5095,-73.9875,40.7324,1
1.0,2,3595,-73.9525,40.7692,1
1.0,2,3500,-73.984,40.7645,2
1.0,1,4225,-74.0031,40.7479,1
1.0,1,3950,-74.0053,40.7456,1
1.0,0,1500,-73.9362,40.797,2
1.0,3,4800,-73.9868,40.7281,2
1.0,0,2050,-73.9758,40.7478,2
1.0,0,1995,-73.9497,40.7618,2
1.0,2,2625,-73.9481,40.7751,1
1.0,2,2675,-73.9833,40.7645,3
1.0,0,1995,-73.9885,40.721,3
1.0,1,3250,-73.9542,40.7723,1
1.0,1,4095,-73.9616,40.7677,2
1.0,2,4200,-73.9836,40.7227,1
1.0,2,2933,-73.9216,40.6907,1
1.0,3,2400,-73.904,40.7015,2
1.0,2,4233,-73.9817,40.7319,1
1.0,1,2795,-73.9503,40.7843,1
1.0,0,2500,-73.9916,40.7677,2
1.0,0,2780,-73.9919,40.69,1
1.0,1,2200,-73.9917,40.715,2
2.0,3,2625,-73.9374,40.6808,2
1.0,1,3275,-73.9841,40.767,2
1.0,0,1850,-73.9636,40.762,1
1.0,0,2450,-73.9739,40.7536,1
1.0,0,3350,-74.0047,40.7334,3
1.0,1,2050,-74.0049,40.7237,3
1.0,0,1995,-73.9511,40.7833,1
2.0,2,4537,-73.9982,40.7568,1
1.0,0,3250,-73.9759,40.7785,1
1.0,1,2400,-73.9686,40.7998,1
1.0,2,2095,-73.9367,40.8144,1
1.0,1,3695,-73.9824,40.7614,2
1.0,2,3508,-73.9801,40.7207,1
1.0,1,2350,-73.949,40.78,2
2.0,2,5495,-73.9695,40.753,1
1.0,3,2400,-73.9525,40.8254,1
1.0,2,3725,-73.9866,40.7673,1
1.0,1,1600,-73.9348,40.8466,1
1.0,1,3775,-73.9849,40.7633,1
1.0,1,3495,-73.9949,40.7226,1
1.0,0,2150,-73.9635,40.7703,1
1.0,0,2300,-73.9564,40.7459,1
1.0,1,4300,-73.9535,40.7838,1
1.0,3,2950,-73.9578,40.8198,1
1.0,1,3395,-73.9817,40.7397,1
1.0,2,3200,-73.9944,40.7548,1
1.0,1,2200,-73.9493,40.7796,1
1.0,2,2100,-73.9867,40.7554,3
1.0,1,3195,-73.9792,40.7431,1
1.0,3,2250,-73.9436,40.8325,1
1.0,2,2695,-73.9578,40.8198,2
1.0,0,1525,-73.8545,40.7359,1
1.0,0,2359,-73.97399999999998,40.7538,1
1.0,3,4850,-74.0066,40.7084,1
2.0,3,5800,-73.9956,40.7621,2
2.0,3,3300,-73.9079,40.7641,2
2.0,2,6600,-73.9839,40.776,1
1.0,1,2875,-74.003,40.7288,2
1.0,0,1800,-73.9476,40.7797,1
1.0,3,2750,-73.9168,40.7808,2
1.0,0,1550,-73.9303,40.8587,1
1.0,0,2295,-73.9931,40.7617,1
1.0,1,2000,-73.9067,40.7701,2
2.0,2,5000,-73.9992,40.761,1
1.0,1,2495,-74.0059,40.7331,3
1.0,0,2100,-73.9461,40.779,1
1.0,2,3200,-73.9818,40.7417,2
1.0,3,3150,-74.0162,40.7056,2
1.0,1,2525,-73.9504,40.7767,1
2.0,3,8550,-74.0005,40.7228,1
1.0,1,2700,-73.9508,40.7735,3
1.0,2,3145,-73.9885,40.7656,1
1.0,2,4250,-74.0032,40.7528,2
1.0,2,3400,-73.9829,40.7304,1
1.0,1,2980,-74.0,40.7318,1
3.0,3,10995,-73.9662,40.7615,1
1.0,0,2495,-73.9963,40.7606,3
1.0,1,2250,-73.95,40.7705,2
1.0,0,2350,-74.0018,40.7388,1
1.0,3,4030,-73.9678,40.7902,2
1.0,1,3307,-73.9585,40.7437,1
1.0,3,3800,-74.0123,40.7075,1
1.0,1,3325,-73.984,40.7645,1
1.0,1,3100,-73.9462,40.7804,2
1.0,1,7475,-73.9784,40.7663,1
1.0,1,2875,-74.003,40.7288,1
1.0,3,2700,-73.9312,40.8549,2
2.0,2,4200,-73.9994,40.7606,1
1.0,1,2500,-73.9851,40.6602,2
2.0,3,4800,-73.9962,40.7593,1
1.0,2,3370,-74.0103,40.7069,1
1.0,1,1600,-73.9433,40.8328,2
1.0,1,3220,-73.9744,40.7898,1
1.5,3,3300,-73.9459,40.8362,1
1.0,0,1850,-73.9505,40.771,1
1.0,3,3450,-74.0138,40.7078,2
1.0,1,3300,-73.9765,40.7489,1
1.0,1,2795,-73.9817,40.7397,1
1.0,1,1850,-73.9416,40.8163,1
2.0,3,6495,-74.0109,40.7191,2
1.0,0,1400,-73.9445,40.8333,1
1.0,2,3095,-73.9623,40.7967,2
1.0,1,1750,-73.8788,40.7385,1
1.0,2,1850,-73.8986,40.8821,3
1.0,1,2725,-73.9891,40.7596,1
1.0,3,4400,-73.9561,40.7695,2
2.0,4,5495,-73.9818,40.7389,3
2.0,3,5000,-73.9955,40.7604,1
2.0,3,4500,-73.9944,40.7548,1
1.0,2,3195,-74.0055,40.7111,2
2.0,2,3675,-74.0,40.7445,1
1.0,1,3295,-74.0072,40.7067,1
2.0,2,7500,-73.9919,40.7436,1
1.0,1,3120,-74.0088,40.706,1
1.0,2,3600,-73.9814,40.7395,1
1.0,2,3300,-73.9781,40.7413,2
1.0,1,3695,-73.9821,40.739,1
1.0,1,3500,-73.953,40.7723,2
1.0,2,3318,-73.9495,40.7959,1
1.0,2,3000,-73.9844,40.7453,1
2.0,5,4000,-73.9092,40.6802,1
1.0,1,3300,-73.9864,40.7514,1
1.0,0,2150,-73.9531,40.774,1
2.0,2,5550,-73.965,40.759,1
1.0,3,2700,-73.9401,40.8438,3
2.0,2,4400,-73.9901,40.7239,1
1.0,2,3230,-73.9959,40.7593,1
1.0,2,2795,-73.9478,40.7739,2
1.0,2,2050,-73.9824,40.6633,1
1.0,3,3632,-74.0149,40.708,1
1.0,1,3150,-74.0085,40.7057,1
2.0,4,4395,-73.944,40.7862,1
1.0,2,3400,-73.9906,40.7178,2
1.0,2,4200,-74.0019,40.7387,1
1.0,2,3000,-73.9866,40.7514,2
1.0,1,2475,-73.9755,40.7859,1
1.0,2,2350,-73.9637,40.8019,2
1.0,1,3500,-73.9528,40.7796,1
1.0,1,3250,-73.9832,40.7297,1
1.0,1,3585,-74.0122,40.7074,1
2.0,3,3795,-73.9794,40.7363,2
1.0,0,2400,-73.993,40.7715,2
1.0,2,3250,-73.9927,40.7216,2
1.0,2,1800,-73.8811,40.7005,1
1.0,1,2495,-74.0047,40.7332,2
1.0,2,4395,-74.0011,40.745,1
1.0,2,4400,-74.0075,40.7368,1
1.0,1,2049,-73.9906,40.7582,1
1.0,1,2800,-73.9829,40.6941,1
1.0,1,2800,-74.0031,40.7288,1
1.0,1,2795,-73.9747,40.7901,1
1.0,3,3000,-73.9392,40.8354,1
2.0,2,4000,-74.0148,40.7182,1
1.0,1,1800,-73.9563,40.7664,2
2.0,2,10500,-73.9606,40.7665,1
1.0,1,2800,-73.9567,40.7696,2
1.0,1,2699,-73.9526,40.7818,1
1.0,1,4050,-73.99,40.7746,1
1.0,1,2995,-73.9916,40.7452,2
1.0,0,2625,-73.9566,40.7215,2
1.0,0,3200,-74.0051,40.7482,1
1.0,2,3100,-73.9938,40.7586,2
2.0,4,5750,-73.9897,40.7652,2
1.0,1,4100,-73.9638,40.7634,1
1.0,1,5450,-74.0095,40.7062,1
1.0,2,2895,-73.9478,40.7739,1
2.0,2,3300,-73.9824,40.7422,3
1.0,2,3250,-74.0107,40.7102,1
1.0,2,3995,-73.9709,40.7528,1
1.0,1,3530,-73.9528,40.7759,1
4.0,5,10000,-73.9528,40.7739,1
1.0,1,2525,-73.9708,40.7974,1
1.0,1,3600,-73.98,40.764,1
1.0,1,5000,-73.9549,40.7888,1
1.0,1,1675,-73.9325,40.5845,1
1.0,2,6100,-74.0092,40.7387,1
1.0,0,1500,-73.9172,40.8699,1
2.0,3,4700,-73.9741,40.7447,1
1.0,2,2600,-73.9423,40.7862,1
1.0,2,2900,-73.9664,40.803,3
1.0,2,3300,-73.9978,40.7612,1
1.0,3,2725,-73.9566,40.6895,2
1.0,1,2291,-73.9289,40.769,3
1.0,1,2645,-73.9503,40.7845,1
1.0,1,1900,-73.9535,40.7989,2
2.0,2,7000,-73.9808,40.7482,1
2.0,4,3500,-73.9449,40.6874,1
1.0,3,4300,-73.9828,40.7192,2
1.0,1,2900,-74.0028,40.7321,1
1.0,0,2550,-73.9948,40.7385,2
1.0,2,3790,-74.0056,40.7109,1
2.0,2,4800,-73.9927,40.7301,2
1.0,1,2995,-73.9848,40.7635,1
1.0,2,2995,-73.9891,40.7638,2
1.0,1,3395,-73.9863,40.7664,1
1.0,3,4200,-73.9918,40.7588,1
1.0,0,3195,-73.9927,40.7301,1
1.0,2,3400,-73.9891,40.7227,2
1.0,2,2250,-73.9635,40.6778,2
1.0,2,1995,-73.9271,40.839,1
1.0,1,2000,-73.9493,40.7796,1
1.0,4,5999,-73.9887,40.7401,1
2.0,3,5350,-73.9957,40.7427,1
1.0,0,1895,-73.9631,40.7983,1
1.0,3,4400,-73.9821,40.7317,1
1.0,3,6500,-73.9895,40.7245,1
1.0,1,4000,-74.0107,40.7166,2
1.0,1,1550,-73.8243,40.7555,2
1.0,2,3000,-74.0007,40.6847,2
1.0,3,4995,-73.9809,40.7406,2
1.0,2,3300,-73.9861,40.7608,2
1.0,0,2113,-74.0044,40.7231,2
1.0,0,2500,-73.9647,40.7571,1
1.0,0,2500,-73.9548,40.746,1
1.0,0,2600,-73.9882,40.7494,3
1.0,2,1800,-73.9436,40.8209,3
1.0,1,2500,-74.0005,40.7298,3
1.0,0,2750,-73.9968,40.7562,1
2.0,1,5575,-73.9936,40.7391,1
1.0,1,2000,-73.9209,40.7056,1
2.0,2,3900,-73.9723,40.7471,1
1.0,1,1725,-73.9457,40.8234,1
1.0,1,3100,-73.9564,40.7459,1
1.0,2,2154,-73.92699999999998,40.6862,2
1.0,0,1700,-73.9636,40.762,2
1.0,0,1850,-73.9617,40.6461,2
2.0,4,3800,-73.9465,40.7112,2
1.0,0,2595,-74.0037,40.7262,1
1.0,1,3138,-73.969,40.7516,1
1.0,2,4000,-73.9984,40.7177,1
1.0,2,3750,-73.9649,40.7572,1
1.0,3,5438,-73.9978,40.7431,3
1.0,1,3835,-73.9806,40.7444,1
1.0,1,2550,-73.9874,40.7651,1
1.0,0,2775,-73.9757,40.7462,1
1.0,0,2200,-73.9873,40.6619,1
1.0,0,2100,-73.9592,40.7703,2
1.0,3,3733,-74.00399999999998,40.7229,1
1.0,0,2250,-73.9885,40.7248,3
2.0,2,4200,-73.9851,40.6887,1
1.0,2,3295,-73.9523,40.7784,1
1.0,1,3795,-74.0055,40.7331,1
2.0,4,3200,-73.9095,40.6895,1
1.0,0,2795,-74.0028,40.7257,2
1.0,1,3687,-74.0118,40.7066,1
1.0,1,2600,-74.0059,40.7088,1
1.0,2,3100,-73.9955,40.7553,1
2.0,4,6950,-74.0148,40.7182,2
1.0,1,2650,-73.9529,40.7739,2
1.0,2,1850,-73.8559,40.7218,3
1.0,2,3055,-73.9823,40.7424,1
1.0,1,4554,-73.9949,40.7419,1
1.0,1,3950,-73.9528,40.7759,1
1.0,0,1950,-73.9467,40.7766,1
1.0,3,2400,-73.9413,40.8439,2
1.0,1,3395,-74.0059,40.7075,2
1.0,1,4595,-74.0086,40.7121,1
1.0,0,695,-74.2224,40.7291,2
1.0,1,3500,-74.0165,40.7085,3
1.0,2,3450,-73.9754,40.746,1
1.0,3,2700,-73.934,40.7975,1
1.0,2,2100,-73.9849,40.6072,1
3.0,1,1650,-73.9453,40.8062,3
1.0,0,2550,-73.9921,40.7618,1
1.0,1,5550,-74.0047,40.7334,1
1.0,2,3095,-74.0061,40.7083,1
2.0,4,5000,-73.9655,40.8026,1
1.0,0,3185,-74.0092,40.7306,1
1.0,1,3125,-73.984,40.7645,1
1.0,1,3850,-74.0089,40.7045,1
1.0,0,1875,-73.9445,40.7771,1
1.0,2,2700,-73.9999,40.6879,1
1.0,0,2500,-73.9702,40.7521,2
1.0,1,3342,-73.9531,40.7176,1
2.0,3,4600,-73.9862,40.7514,3
1.0,2,1895,-73.8302,40.7095,3
1.0,1,2550,-73.9973,40.7199,1
1.0,2,2795,-73.9571,40.773,2
1.0,1,3340,-73.9919,40.69,1
1.0,2,3595,-73.9901,40.7601,1
1.0,3,2950,-73.942,40.8161,2
1.0,0,2555,-73.9515,40.7779,1
1.0,2,2400,-73.9558,40.8208,1
1.0,3,2995,-73.9415,40.8299,1
1.0,1,3585,-74.0122,40.7074,1
1.0,1,1900,-73.8819,40.7468,2
3.0,3,13500,-73.9606,40.7682,1
1.0,0,2700,-73.9462,40.7766,1
2.0,3,4895,-73.9855,40.7187,1
1.0,0,3611,-73.9949,40.7445,1
2.0,5,9000,-74.0091,40.7098,1
1.0,1,2700,-73.9561,40.7777,2
1.0,1,3400,-73.98,40.764,1
1.0,0,2550,-73.9917,40.7709,1
1.0,1,3000,-73.9772,40.7412,1
